,gene,score,p-value
16614,Mtch1,0.4270584404456825,1.938033635534225e-15
2974,Bex1,0.4269022053438018,1.9890256706355394e-15
2699,Rtl8b,0.4260137360409713,2.3049994771955635e-15
3866,Camk2d,0.42568405327357806,2.4343477441185345e-15
11769,Fbxo9,0.4246241792993299,2.9002588965044904e-15
6231,Rpl21,0.4225520675866082,4.077155655118286e-15
11537,Cib2,0.42214326438162064,4.359336711729439e-15
15530,Fam19a5,0.421499411077003,4.842996359485231e-15
1544,Rprm,0.42145777178500465,4.876024605587744e-15
16790,Tubb5,0.4210573853082081,5.2050854750870425e-15
8192,Lmo1,0.42015119807014073,6.032258711774675e-15
5328,Fgfr3,0.41981044270152285,6.375522373655594e-15
16506,Baiap3,0.41938731083614367,6.828484533003893e-15
7222,Ttyh1,0.419356239841171,6.862961319624533e-15
14213,Lhfpl2,0.4186697685645993,7.669687367545336e-15
1085,Smyd2,0.4178682159232822,8.729633667754196e-15
10301,Gabarapl2,0.4170795583583198,9.912060123526101e-15
12716,Chd3os,0.41622318303453104,1.137378842710899e-14
6553,Scrn1,0.41556660652669863,1.2635520345032159e-14
5823,Cit,0.4151780097996213,1.3445801642635687e-14
11896,Slc35g2,0.41497946927165974,1.3879208156247774e-14
10965,Nefm,0.4145173222316953,1.4941725437102043e-14
13551,Gaa,0.4132312266687112,1.8335544688546315e-14
602,Tmem163,0.41165295925299067,2.3543004873869006e-14
11138,Tmtc4,0.41025134080122494,2.9362993463399e-14
9898,Abhd8,0.4101250313829949,2.9951871897137364e-14
11633,Glce,0.41002112212894315,3.0444969069062004e-14
17986,Htr7,0.40678965879251633,5.044649934903626e-14
7763,Pth2,0.4067251985933559,5.095441369764669e-14
773,Rgs16,0.40644072517697116,5.32563359076546e-14
766,Nmnat2,0.40638729291832165,5.3699912611517014e-14
17804,Gng3,0.40622460914363445,5.507283422332063e-14
9200,Btbd11,0.404316333773636,7.397723850069158e-14
1545,Galnt13,0.40145043180135415,1.1482593964821845e-13
8619,Akap12,0.40110791339627927,1.209867574487616e-13
5974,Tmem132c,0.4006636298504647,1.2946146439235208e-13
13745,Acot13,0.3998527693314832,1.464502920091919e-13
7852,Luzp2,0.39935634429156147,1.5790740930201123e-13
13230,Hap1,0.3987033367553553,1.7432104310066883e-13
11744,Unc13c,0.39807609324058985,1.9165225365282442e-13
6952,Slc25a18,0.3961195613020176,2.5725171199664764e-13
14768,Syndig1l,0.39608773313199835,2.584824392806304e-13
12462,Sqstm1,0.395012727910843,3.036050360720882e-13
2088,Plcb4,0.39287286039220093,4.174971077600701e-13
11844,Zic1,0.39249064947094164,4.4183358967673537e-13
8993,Prmt2,0.39109015036539957,5.434333578495075e-13
9132,Eef2,0.39058442246806363,5.854646786929259e-13
15570,Cntn1,0.3902136828940998,6.182782287801152e-13
10856,Sdr39u1,0.3901941769842224,6.200535388393071e-13
11195,Slc36a4,0.3894128928216575,6.95405273529669e-13
8089,Arrb1,0.3874910624529188,9.208731054616594e-13
12925,Unc119,0.3870180751472096,9.864940794797577e-13
12238,Nefh,0.38668013200107837,1.0361543955331105e-12
1762,Trp53i11,0.3866375508512582,1.0425822745013588e-12
10673,Glud1,0.385372100652604,1.2524295051765505e-12
4826,Paqr7,0.38486420952029937,1.3477892491831699e-12
2901,Magee1,0.38482146885186874,1.356130026548521e-12
12532,Gpx3,0.3838409684735484,1.5619261940428886e-12
1005,Kif26b,0.3837309793423703,1.5868314873388622e-12
1798,Fbxo3,0.383160365886515,1.7223921871140913e-12
5070,Hes5,0.38312664654919315,1.7307473380279126e-12
8698,Ahi1,0.38216885303504305,1.9853148950496457e-12
10415,Dbndd1,0.38205691331849917,2.017352633392567e-12
7060,Nrip2,0.3818456872708893,2.0791869985869926e-12
5333,Gm1673,0.37807063827008813,3.553373568853522e-12
17754,Rasgrp2,0.37701291165712364,4.123988117709169e-12
10084,Fto,0.3758430183171919,4.85937423802655e-12
3072,Map7d2,0.3749156384285428,5.53182176924163e-12
16477,Syngr3,0.3736167747252926,6.628313207401955e-12
5499,Ociad1,0.3716521493021911,8.700192975191415e-12
11725,Polr2m,0.3712929400608179,9.141988807713691e-12
6373,Ccdc136,0.3712898486117694,9.145884363836946e-12
10411,Tcf25,0.36947162218754437,1.1740986548901156e-11
7152,Cmas,0.36946742612234834,1.1747735250729815e-11
5567,G3bp2,0.3693994289289826,1.1857626497729841e-11
11179,Amotl1,0.3691483193235434,1.2272198943813894e-11
7086,Smim10l1,0.36891482301315953,1.2670348910702789e-11
17262,Syt4,0.36859747223534367,1.3231728020678213e-11
