,gene,score,p-value
837,Mettl18,-0.43780006719258135,0.032385665832008484
6878,Pex5,-0.4377592016461473,0.032403677928081444
5422,Chic2,-0.43735137101352645,0.032583872610799675
670,Cyb5r1,-0.43735137101352645,0.032583872610799675
4977,Trp73,-0.4371768175395973,0.03266124009945234
11146,Pus3,-0.4371768175395973,0.03266124009945234
3736,Stxbp3,-0.43689079095168715,0.032788331884088015
12387,Flii,-0.43689079095168715,0.032788331884088015
5681,Iscu,-0.43668538631479314,0.032879842976028764
9163,Ppp1r12a,-0.436166984990825,0.03311170286286095
3252,Rfxap,-0.4360854455195033,0.033148290214478314
3172,Usp13,-0.43606710070196936,0.03315652609571612
4505,Kdm4a,-0.43606710070196936,0.03315652609571612
4042,Gm30731,-0.43606710070196936,0.03315652609571612
13653,A330048O09Rik,-0.4358910408579762,0.033235650706873496
17883,Bbip1,-0.4358592853098372,0.033249938218322166
10338,Slc4a7,-0.43566409498755715,0.03333786589102668
4749,Selenon,-0.43489277996245085,0.033687131549205045
5728,Pxn,-0.43489129076426514,0.03368780868685758
16174,Hcfc1r1,-0.43485941983362486,0.03370230297576005
2600,Nkrf,-0.43467577398074203,0.03378591817180378
15952,Adamts1,-0.4346508522853463,0.033797277879041264
15590,Spidr,-0.43425393188408173,0.03397860996895382
7008,Mgp,-0.43418581750144397,0.034009805400898846
7525,Uba2,-0.43413279405854605,0.03403410513894328
3894,Pdlim5,-0.4341037123178815,0.034047438659058654
7625,Med25,-0.43408432158385335,0.0340563313106503
1673,Med19,-0.433985695968667,0.034101589887038555
11172,Scn3b,-0.43383563389710894,0.03417054390550178
5998,Pcolce,-0.43319190322427475,0.0344675976241703
1376,Tor1a,-0.43302115941933306,0.03454673145964343
3175,Ccdc39,-0.43249663502705604,0.03479073272278547
12876,Epn3,-0.43222689638085054,0.03491674266436319
10958,Cwf19l2,-0.43222689638085054,0.03491674266436319
9607,Aga,-0.43222689638085054,0.03491674266436319
6256,Iqub,-0.43222689638085054,0.03491674266436319
15073,Slc39a4,-0.4311576361570033,0.03541982073099613
10115,Rfwd3,-0.4311576361570033,0.03541982073099613
11530,Prtg,-0.4311576361570033,0.03541982073099613
4116,Gm2564,-0.4311259273314368,0.03543482673533748
12462,Cfap52,-0.4310024575809048,0.03549330606110738
3013,Prdx4,-0.43068060782112905,0.035646104407672664
1756,Commd9,-0.4302464895782367,0.03585302772498294
16023,Hmgn1,-0.43006638013605986,0.035939156126638935
4044,Klhl32,-0.42981863728695047,0.03605789460671377
1836,Thbs1,-0.42981863728695047,0.03605789460671377
14173,Wdr35,-0.429778018780959,0.036077391912063654
5055,Krit1,-0.4297735007236881,0.036079561142627344
6614,Tgfa,-0.4297735007236881,0.036079561142627344
16939,Gata6,-0.4291491378519241,0.03638032839518949
1417,Cdk9,-0.4288927902019995,0.036504389313791144
1654,Ssfa2,-0.42885181543123047,0.03652425030264516
6914,Mrpl51,-0.42872974198305164,0.03658347156354555
5591,Rpl5,-0.42869565217391303,0.03660002306000609
546,Kdsr,-0.4286909478251397,0.03660230761016786
6063,Iqce,-0.42865541826949877,0.03661956530295145
8623,Nt5dc1,-0.42855357998101323,0.036669066686586586
14159,Ubxn2a,-0.4284796384168977,0.03670504125929861
12003,Dusp18,-0.4284796384168977,0.03670504125929861
13182,Arsg,-0.42816038461338285,0.03686068772394407
10754,Ints9,-0.42808387771180606,0.03689806476765305
1769,Cat,-0.42805201180515723,0.03691364153396213
2613,Cul4b,-0.4276083949265915,0.03713103234935149
5218,Zfp512,-0.42732914118106746,0.03726839701099295
9487,Plpp5,-0.42732914118106746,0.03726839701099295
17216,Slc26a2,-0.42732914118106746,0.03726839701099295
15537,Pmm2,-0.4271406395468449,0.03736134782282913
13160,Smurf2,-0.4268932900145776,0.03748359479343393
1978,Nphp1,-0.4265258420280431,0.03766578149250391
13053,Ifi35,-0.4265067560258347,0.03767526373543102
7910,Tmem135,-0.4265067560258347,0.03767526373543102
2784,Maged1,-0.42645795089461064,0.03769951951895422
9894,Zfp423,-0.42636192065654344,0.037747281870589414
10285,Pard3,-0.4261047023811218,0.037875449663341776
7406,Rps16,-0.4260869565217391,0.037884304812371185
10448,Smim4,-0.42604572303600424,0.03790488655945986
3870,Emcn,-0.4258438624297433,0.038005773112389334
1340,Coq4,-0.42488026358117603,0.03849029156815575
1323,1700007K13Rik,-0.42488026358117603,0.03849029156815575
5181,Hadha,-0.42483760955689803,0.03851185115398475
1219,Acbd5,-0.42476228632280044,0.0385499467674387
13488,Hist1h4h,-0.42476228632280044,0.0385499467674387
17545,Bscl2,-0.4245469799787076,0.038659004626922226
14104,BC067074,-0.42446264180673926,0.03870179029354383
15521,Anks3,-0.4243607362309465,0.0387535379682968
12571,Kif1c,-0.42427983445648393,0.03879465879606929
2166,Tm9sf4,-0.4236633776523292,0.0391091244996344
13415,Mtr,-0.42365582478123026,0.03911298979108252
13760,Gkap1,-0.42351155325026474,0.03918688074102482
1298,Med22,-0.4224313859812845,0.03974361153349797
13689,Auh,-0.42238938069238713,0.039765386867392644
17582,Ddb1,-0.42183808318009014,0.04005204970864763
12273,N4bp3,-0.4212069471813387,0.0403822241270511
6616,Snrpg,-0.42091603162252667,0.04053513490100209
14262,Hbp1,-0.4208947894523119,0.04054631803607266
10967,Pdgfd,-0.4206538504618014,0.0406733327870793
11096,Bbs9,-0.4205368694671559,0.04073511406198328
14598,Ptpn21,-0.4205368694671559,0.04073511406198328
1225,Hnmt,-0.4200823099041087,0.04097588293769447
14361,Togaram1,-0.41998250838139306,0.04102889502815105
6801,Ift122,-0.41951076934641607,0.041280202363588925
5804,Ppp1cc,-0.4190459079752209,0.041529029455809316
16856,Haao,-0.41902414691511575,0.04154070638445704
6538,Tcf7l1,-0.41902414691511575,0.04154070638445704
3627,Ptgfrn,-0.41894797173820475,0.04158160213921264
6713,Mitf,-0.4189392287887234,0.041586297944993425
6298,Mest,-0.4189392287887234,0.041586297944993425
3490,Chtop,-0.41877921504544374,0.0416723144568566
9510,Rab11fip1,-0.41843714689150163,0.04185666502723748
11814,Slc25a20,-0.4183676882310307,0.041894176567426646
1248,Anapc2,-0.41789553917117905,0.04214986456594597
4254,Fkbp15,-0.4177961476733381,0.042203845121568835
1913,Hypk,-0.41770150554085833,0.04225529675304228
11492,Aph1c,-0.41755493080094047,0.0423350785511841
9101,Gm32468,-0.4175336307815015,0.04234668216895198
12301,Rad50,-0.4175336307815015,0.04234668216895198
12034,Kremen1,-0.4175336307815015,0.04234668216895198
1807,Ano3,-0.41751142436307564,0.04235878222778907
17779,Marveld1,-0.41751142436307564,0.04235878222778907
8142,Gde1,-0.4174820711868566,0.042374780655063844
7516,Fxyd1,-0.41739130434782606,0.04242428156214387
15586,Mcm4,-0.4170288281141495,0.04262241616659593
1537,Dapl1,-0.4170288281141495,0.04262241616659593
7590,Klk8,-0.4170288281141495,0.04262241616659593
76,B3gat2,-0.4170288281141495,0.04262241616659593
15796,Dtx3l,-0.4170288281141495,0.04262241616659593
13551,Serpinb6a,-0.4169646648968893,0.04265756430957584
4349,Itgb3bp,-0.41678286594110814,0.042757276154873534
16600,Mrpl14,-0.416522861516104,0.0429001997377878
7241,Ppp5c,-0.41650976190281463,0.04290741047058837
15144,Micall1,-0.41630919198155575,0.0430179338948566
1127,Meig1,-0.41599870181103543,0.043189469414607044
6763,Ttll3,-0.41599870181103543,0.043189469414607044
4531,Ppcs,-0.41599870181103543,0.043189469414607044
12345,Fam183b,-0.41599870181103543,0.043189469414607044
9133,Epyc,-0.41599870181103543,0.043189469414607044
10475,1700024G13Rik,-0.41599870181103543,0.043189469414607044
7649,Pth2,-0.41599870181103543,0.043189469414607044
8678,Pdss2,-0.41599870181103543,0.043189469414607044
2871,Brwd3,-0.41599870181103543,0.043189469414607044
638,Nuak2,-0.41599870181103543,0.043189469414607044
10511,Cdhr1,-0.41599870181103543,0.043189469414607044
3373,Fam160a1,-0.41575914915139606,0.04332218102809802
12499,Tmem88,-0.41575914915139606,0.04332218102809802
5377,Rbm47,-0.4157003130425598,0.04335482502135278
1006,H3f3a,-0.4156521739130434,0.043381548380330745
6219,Ndufa4,-0.4156521739130434,0.043381548380330745
7283,Gemin7,-0.41553887667693395,0.04344449383879981
12668,Ssh2,-0.41521565929626186,0.04362446043733235
14103,Esm1,-0.41521565929626186,0.04362446043733235
12500,Kdm6b,-0.4150896497163696,0.04369478056482732
16944,Riok3,-0.4150534340639936,0.04371500729731944
11510,Myo1e,-0.41493844488487475,0.04377927838703722
12538,Dvl2,-0.41493844488487475,0.04377927838703722
16243,BC003965,-0.4146177601440114,0.043958911056429725
11839,Ptpn23,-0.41444910227190834,0.04405361711332296
5296,Stx18,-0.4144465814401394,0.04405503384312391
9228,Msrb3,-0.4144201502813432,0.04406989054087046
15175,Tab1,-0.4144201502813432,0.04406989054087046
14271,Efcab10,-0.4144201502813432,0.04406989054087046
15250,Samm50,-0.4141549103299774,0.044219197063269385
8338,Zranb1,-0.41392852321333923,0.044346946472968336
4179,Tstd2,-0.4138603143816642,0.0443854931477865
1102,Kcnh1,-0.4138603143816642,0.0443854931477865
4246,Ptbp3,-0.4138603143816642,0.0443854931477865
10426,Wnt5a,-0.41375065084631685,0.044447522083041965
10630,Efs,-0.41341046498653905,0.04464037382457871
10911,Gm10076,-0.4130811514112904,0.04482768632595946
12535,Ctdnep1,-0.4129126958691606,0.04492374115553756
10930,Dnajc3,-0.41288346815205584,0.04494042346511395
2500,Polr3k,-0.4121407783863515,0.045365960094436705
10129,Kars,-0.41189703860891325,0.045506300632643874
14752,Nudt14,-0.4118562903061385,0.045529795834372444
6549,Mrpl19,-0.41174215254123764,0.04559565748978202
9381,Cers4,-0.4116553357734112,0.045645803870417875
11603,Pgm3,-0.41158932166048673,0.045683963289361654
8091,Swap70,-0.4114605341549151,0.04575848072726595
9100,Cfap54,-0.4114605341549151,0.04575848072726595
11061,Tmed1,-0.4113382320793384,0.04582933371029488
4976,Smim1,-0.4113382320793384,0.04582933371029488
3768,Palmd,-0.4109376609810261,0.046061997140059915
12676,Nufip2,-0.4109376609810261,0.046061997140059915
7288,Apoc1,-0.4104031536711848,0.04637389325431419
17515,Stip1,-0.410205071633953,0.04648989693917329
16564,H2-M3,-0.409947811602875,0.04664089601651418
10653,Rec8,-0.409947811602875,0.04664089601651418
6387,Ezh2,-0.409947811602875,0.04664089601651418
771,Mr1,-0.4097945798656408,0.04673101767890774
6279,Atp6v1f,-0.4092194051946167,0.047070516289980366
17430,Sf3b2,-0.4091512978194125,0.04711084421036324
12072,Upp1,-0.40906415480113206,0.04716248294771492
1063,Gpatch2,-0.40906415480113206,0.04716248294771492
16837,Galm,-0.40906415480113206,0.04716248294771492
12419,Adora2b,-0.40906415480113206,0.04716248294771492
8997,Tjp3,-0.40896255918188124,0.047222741775819976
10465,Ankrd28,-0.40896255918188124,0.047222741775819976
5729,Rplp0,-0.40869565217391296,0.047381337539541823
17500,Prdx5,-0.40869565217391296,0.047381337539541823
5560,Pkd2,-0.4079442957340084,0.04783002822923782
