,gene,score,p-value
17011,Rab26,-0.3285629175126795,9.013406185503681e-10
9257,Mif,-0.32842148559259005,9.17292318404403e-10
7551,Ap2s1,-0.32778496573495297,9.92540321230765e-10
2251,Nrsn2,-0.32770563956122184,1.0023279012924256e-09
15637,Ncald,-0.32757351846275523,1.0188378514204665e-09
8100,Ndn,-0.3271298021462414,1.0762394191778556e-09
6395,Atp5j2,-0.3268894027267612,1.1086372174565584e-09
15469,2010107E04Rik,-0.32448122619563674,1.4900436566462979e-09
18264,Cnih2,-0.32313643478059456,1.7555657346395882e-09
11184,Nedd8,-0.32250942619852435,1.894536755462895e-09
6006,Pebp1,-0.3223343782712953,1.9352024431202037e-09
2517,Gnas,-0.3218452497162504,2.053371499689767e-09
4508,Sh3gl2,-0.3210008088180165,2.274045040822495e-09
16944,Ppp2r1a,-0.31983076273742966,2.618169015665956e-09
9123,Serinc1,-0.3193615152200283,2.7699224029791532e-09
6779,Nap1l5,-0.31935532679276796,2.771979599568642e-09
4129,St6galnac5,-0.3187123294733501,2.9939961661734475e-09
12908,Uqcrq,-0.3180388679132901,3.244987066448791e-09
3515,Trim2,-0.3174466398295849,3.4824586804253523e-09
6719,Cycs,-0.31740176593246794,3.5011230668579663e-09
518,Cops9,-0.3162006995297863,4.03829434984825e-09
17566,Tubb4a,-0.31419580781723444,5.1175847819230736e-09
16000,Mpped1,-0.3139737269491826,5.2530635802728115e-09
2697,Syn1,-0.313521043801683,5.540058737594173e-09
7425,Ndufa3,-0.31240689205600214,6.3125902590828676e-09
14402,Sncb,-0.3118394185232634,6.74517429763722e-09
17322,Atp6v1g2,-0.31104409213708206,7.400049050432159e-09
3843,Atp5f1,-0.3108915456573527,7.532505049478455e-09
16020,Atxn10,-0.3106638471477406,7.734493943498514e-09
3309,Ndufb5,-0.31057666535408324,7.813211648069525e-09
17446,Mea1,-0.3104384384742655,7.939610474041633e-09
2156,Snap25,-0.3099567434767984,8.395738725450907e-09
12982,Snap47,-0.3096230273709262,8.726505732662812e-09
6307,Prkar1b,-0.3081684014004538,1.0321544253547089e-08
9738,Atp5b,-0.30801778936675017,1.0501964610833674e-08
7363,Cmas,-0.3055426908168308,1.3942504976433147e-08
542,Stk25,-0.30545127883509293,1.408848361612681e-08
16454,Fam131a,-0.3050678668361631,1.4717028390407568e-08
3445,Kcnab1,-0.304647625412177,1.5437090538672734e-08
10731,Tcf25,-0.30424615242072384,1.6156735742930102e-08
1299,Tubb4b,-0.3042446237482283,1.615953692233317e-08
4779,Ndufs5,-0.3041789790306516,1.628027000021487e-08
17093,Arhgdig,-0.30411623317616643,1.6396486365819907e-08
8505,Gde1,-0.3033082318266401,1.7966610844795516e-08
7274,A2ml1,-0.3032987940472342,1.7985782510365448e-08
17582,Pja2,-0.30262442092821423,1.940808738934403e-08
9347,Cbarp,-0.3023129839675324,2.010105969703031e-08
12365,Camkv,-0.3016861432287366,2.1569053465237267e-08
17019,Syngr3,-0.3015660843590311,2.1861801660898546e-08
2480,Kcng1,-0.3014179103893301,2.2228400957684128e-08
