,gene,score,p-value
173,Pantr1,-0.3955696798090231,4.105947554764103e-12
9645,Dyrk2,-0.395445135477836,4.175622721611468e-12
17002,Rps2,-0.39476221919228005,4.57865786097821e-12
7031,Chl1,-0.3935696159336248,5.375281792644424e-12
16438,Chrd,-0.3932548146357139,5.607160554923904e-12
5990,Rplp0,-0.3925255790646637,6.182397824649746e-12
13332,Lgals9,-0.39239628002070903,6.290228136259812e-12
989,Tagln2,-0.3906233847814193,7.967157820885482e-12
12619,Rasl10a,-0.3905859756288791,8.006865223410344e-12
8547,Prkcb,-0.39050769694806914,8.090578032576249e-12
9424,Celf5,-0.39045818277360544,8.143969265245256e-12
16294,Grin2a,-0.3902500549610394,8.372173713571242e-12
1467,1110008P14Rik,-0.3899417865780596,8.721670117947862e-12
4633,Rab3b,-0.3898001245917007,8.887007859626155e-12
18402,Tmem132a,-0.38918643463320346,9.639233984079966e-12
2139,Pcna,-0.38846211326830754,1.0607101770750278e-11
1044,Stum,-0.38840585868762384,1.0686113892398856e-11
8804,Rplp2,-0.3873892531175184,1.22168691443538e-11
629,R3hdm1,-0.3873555651384452,1.2271089766658615e-11
12404,Shisa5,-0.3868150961643284,1.317370652098924e-11
6762,Neurod6,-0.3866149879284333,1.3524043819503607e-11
14932,Myt1l,-0.3858591622986313,1.4931051317311704e-11
3874,Gstm1,-0.38574776581829057,1.515012483582779e-11
14887,Odc1,-0.385335640456739,1.5988166190217047e-11
6704,Tmem176b,-0.38462950157748643,1.7530184592396413e-11
7210,Ptms,-0.3838013679640169,1.9523646659253606e-11
5527,Wfs1,-0.3835569056654247,2.015317623628371e-11
17324,Flot1,-0.38238674025131364,2.3450830247981098e-11
2338,Myl9,-0.38229610005179,2.3727133915398153e-11
3604,Efna3,-0.3813530281313272,2.6796685108589543e-11
5266,Isg15,-0.38117391933233546,2.7421837741568477e-11
7126,Rasgef1a,-0.38116798075875946,2.7442806792624072e-11
18089,Tcf4,-0.3810356356666385,2.7914187534490902e-11
9770,Cd63,-0.38077529228376167,2.8864582197090932e-11
12929,Gria1,-0.38072989990666944,2.9033483101208918e-11
18455,Gda,-0.3799945093077193,3.190767668611924e-11
14661,Crhbp,-0.3796941229497479,3.3159763287737294e-11
10428,Cx3cl1,-0.37901148942200313,3.6185607726261706e-11
9746,Myl6,-0.37894448463902597,3.6496703957290546e-11
6979,Aldh1l1,-0.3774068972434022,4.4395008012621804e-11
6041,Rasal1,-0.3763572360336426,5.0717764571678165e-11
15512,Osmr,-0.37524696195590884,5.835796103910815e-11
5006,C1qa,-0.3746745591024738,6.272310869673302e-11
1735,Pde1a,-0.37372266701884876,7.069501453605568e-11
356,Arpc2,-0.3737019916791961,7.087866387727316e-11
14268,Gfod1,-0.3733252375772669,7.430761958028296e-11
17236,Psmb8,-0.3729015949001743,7.835615398719127e-11
18122,St8sia5,-0.372491978767556,8.247423067164239e-11
17280,Ddah2,-0.3723274836580208,8.418656354326535e-11
7696,Blvrb,-0.372122081214128,8.637332024566396e-11
