,gene,score,p-value
7528,Sptbn4,0.3668274194621744,2.062056204112377e-09
11892,Snap91,0.36670895873295967,2.0886323910846407e-09
10698,Nt5dc2,0.36668157643764904,2.0948225250420927e-09
9066,Adarb1,0.365584562571888,2.3579679928826725e-09
12650,Hist3h2a,0.36516455092306493,2.4669626524450565e-09
11770,Car12,0.3650002671769966,2.5109084955127535e-09
9452,Fam19a2,0.36495998724399936,2.5217984965400744e-09
14783,Sptb,0.36487044755757775,2.546170290844568e-09
7071,Scnn1a,0.36474006598022546,2.5820669885265547e-09
2384,Slc12a5,0.3637926210700323,2.858036449502419e-09
962,Kcnj9,0.3635380801316408,2.9369143950485846e-09
396,Inha,0.36343223629554977,2.970330177778691e-09
13320,Hap1,0.36333714171158366,3.0006659061914387e-09
18031,Pip5k1b,0.36314030654367296,3.064413028819588e-09
1777,Tspan18,0.36134323714539335,3.710341051075868e-09
13720,Net1,0.36044937589447246,4.078869602941566e-09
15243,Ncald,0.3603742388807128,4.111412499298339e-09
12302,Mtfp1,0.3602567306559413,4.162811091701019e-09
11993,Tmem108,0.35996950457861193,4.291075100730411e-09
16726,Mtch1,0.3594262948207171,4.544181430529238e-09
13100,Car4,0.3591165026269303,4.694931427052104e-09
17424,Matr3,0.35796927459416916,5.296453237614712e-09
1841,Bdnf,0.35710822728223707,5.7962129227772e-09
9921,Crtc1,0.35655767207368894,6.13933950434278e-09
15013,D430019H16Rik,0.3564887260644033,6.183668554562505e-09
15986,Klhl22,0.3559371189522522,6.549641433715902e-09
13941,Nol7,0.3557491029795338,6.679102705793271e-09
13354,Cntnap1,0.3557272317080074,6.694322149014598e-09
15174,Mtmr12,0.3551461343115843,7.111189079975563e-09
3293,Fat4,0.35496318103576824,7.247551809188084e-09
18330,AC149090.1,0.354870516509283,7.317579366155556e-09
14401,Rgs7bp,0.3547005243070528,7.4477482598707e-09
13179,Luc7l3,0.3545992439279596,7.526363038669521e-09
12724,Cenpv,0.3545867647593091,7.536104805789208e-09
5412,Crmp1,0.35448641828284144,7.614883741238525e-09
4337,Frrs1l,0.3542986476486187,7.76444008103146e-09
10887,Slc22a17,0.35390096755833805,8.090616286290207e-09
1180,Celf2,0.3526020958930919,9.250817599693908e-09
5833,1500011B03Rik,0.3523414133596523,9.502302609210322e-09
10673,Erc2,0.3518013958634019,1.0044451222767209e-08
11075,Dmtn,0.35170885866581003,1.0140304138985358e-08
12293,Osbp2,0.3515128411142384,1.0346272331578162e-08
13014,Ift20,0.3511476050610979,1.0740880979038567e-08
17706,Kcng2,0.35100722410887963,1.0896386584023664e-08
16633,Fbxl16,0.35080293647192956,1.1126575252400479e-08
5471,Stim2,0.35059788287094285,1.136234716211083e-08
9191,Atcay,0.35058776535805786,1.1374104401023545e-08
18046,Slc1a1,0.35027053696970756,1.1748763844213627e-08
1039,Cnih3,0.350094791643822,1.1961428135386541e-08
7388,Pnmal1,0.34961532220240504,1.2560699215560764e-08
15234,Rnf19a,0.34951485250021513,1.268989664650292e-08
5119,Gabrd,0.3494050780847386,1.2832526347861189e-08
5354,Ywhah,0.3484773287801176,1.4101383771420612e-08
411,Scg2,0.3479109480329992,1.4934674770454048e-08
13,St18,0.3476691323802462,1.5304751681828472e-08
8794,Tpd52l1,0.3473530684016746,1.5801826721774442e-08
8057,Il16,0.3471020037117342,1.6207748856911066e-08
471,Dgkd,0.34698897029256487,1.639377052474567e-08
17671,Myo5b,0.3464190075139596,1.7363609595385114e-08
8884,Grik2,0.346244383670002,1.7671669490938e-08
17369,Slc39a6,0.34616457902412073,1.781420559520928e-08
15666,Slc2a13,0.3457820257740753,1.851302027855268e-08
11380,Vps26b,0.34461090488939616,2.082070020329469e-08
14480,Ncoa1,0.34433591137381053,2.140151939821352e-08
12303,Sec14l2,0.3442095786508062,2.1673560664597017e-08
3439,Npy2r,0.34417797364365754,2.1742137968016252e-08
2855,Maged1,0.34335854053952547,2.3595049156842788e-08
1531,Acvr2a,0.3432962772868613,2.3741903125626475e-08
9357,Slc6a15,0.3425198378204986,2.5648908731410492e-08
14104,Golm1,0.3425132383750819,2.5665734082153945e-08
7361,Napa,0.341449764228729,2.8520777562204215e-08
8399,Fam57b,0.34095071940551785,2.996386898561914e-08
15875,Cdip1,0.34092306676125644,3.0045857892939454e-08
18237,Usmg5,0.34077904397250547,3.047638890616071e-08
2529,Gm27032,0.3407000466937491,3.0715057483754667e-08
6027,Mmp17,0.3405080650062732,3.130261335416277e-08
12102,Celsr3,0.3405021002119521,3.13210409648945e-08
1917,Itpka,0.34012551924268913,3.250586582604696e-08
789,Xpr1,0.3401142826135681,3.2541874959425174e-08
16463,Mas1,0.34003448982113665,3.2798689102855586e-08
5681,Sparcl1,0.3396342250047429,3.41167143449224e-08
15793,Grasp,0.33954828939343384,3.4406275403818e-08
16435,Rps6ka2,0.33945938100405165,3.470834636901853e-08
3792,Ahcyl1,0.33885080333701806,3.684574182982424e-08
3759,Kcnd3,0.3384461353353841,3.833662360997535e-08
5311,Mapre3,0.33734556696068624,4.26913582001336e-08
6361,Thsd7a,0.3370498422297709,4.394043344330561e-08
1009,Hnrnpu,0.3364664635443061,4.650854788135091e-08
8299,Smg1,0.33639971718632633,4.681143211911399e-08
3531,Trim46,0.336101956666624,4.8185928000045325e-08
2536,Kcnq2,0.33594465407220625,4.892766815716846e-08
15430,Kifc2,0.33569016506089433,5.01510275342747e-08
4483,Dab1,0.33514311880850994,5.2881290125102493e-08
18101,Hectd2,0.33506650941598587,5.3274887845089965e-08
6749,Fbxo41,0.33470274643382175,5.5182634603959394e-08
3001,Bex1,0.33416007590100383,5.815146087124519e-08
4388,Tle1,0.3338214446343493,6.008135188000804e-08
2186,Snph,0.33377006126221337,6.037952775616143e-08
8236,Tub,0.333568269922851,6.156436284099654e-08
2998,Bex4,0.3329595896619014,6.527546621596418e-08
4564,Faah,0.3326881781473062,6.699884279388105e-08
13135,Tspoap1,0.33250250279853516,6.820296997969264e-08
14583,Myt1l,0.33235026987631305,6.92057380876976e-08
10813,Fbxo34,0.3321565741385836,7.050215882316457e-08
12014,Wdr82,0.3321300675290431,7.068137813547457e-08
323,Lancl1,0.3319227778041964,7.209813411482913e-08
13878,Tubb2a,0.33160393314436815,7.433083391908059e-08
12146,Trank1,0.3312942409773916,7.656307308672274e-08
6901,Srgap3,0.33053513733085516,8.231092632056987e-08
12486,Gabrg2,0.3301243704826751,8.559211848138131e-08
1203,C1ql3,0.3299873951717363,8.671399305773674e-08
10457,Cbfa2t3,0.32993538267427414,8.714368906800957e-08
2860,Arhgef9,0.32983002279957835,8.802039713226308e-08
8562,Sprn,0.32968491130806316,8.924178800819998e-08
12710,Epn2,0.3287040318684133,9.793590145009139e-08
8694,Ust,0.3286006916319168,9.889793473767839e-08
9338,Atp2b1,0.3284041720226384,1.0075255361410631e-07
1737,Celf1,0.3276701318509744,1.0798030437185303e-07
14585,Pxdn,0.32727543525206915,1.1207029482540929e-07
15668,Cntn1,0.3266880031504175,1.184345517312728e-07
5228,Napepld,0.32662414169432624,1.1914701467942544e-07
2972,Tmem35a,0.32656816691030527,1.1977487907388868e-07
8798,Clvs2,0.32638860321365565,1.218105784363989e-07
3060,Tro,0.3263319543758308,1.2245967709713503e-07
5651,Tmem150c,0.32624783189470086,1.234297175087789e-07
125,Vwa3b,0.32547862632950436,1.3264910340824396e-07
1718,Timm10,0.32526489712999634,1.3532610875265018e-07
1236,Arhgap21,0.3252060681191624,1.3607202376588916e-07
6694,Lrrtm1,0.32498718924212516,1.388821371820584e-07
4967,Crocc,0.32465043365685337,1.4331487017600936e-07
5499,Nsun7,0.3244939232375378,1.454210250901586e-07
15485,Pdxp,0.3243938666184648,1.4678304055617352e-07
12725,Ubb,0.324288052416635,1.4823676978756384e-07
604,Lypd1,0.3241921424874415,1.4956637859816588e-07
16296,Robo2,0.3236896282223338,1.5672229818455933e-07
11158,Lmo7,0.32365985565436245,1.5715643425783502e-07
4670,Hpcal4,0.32363638794153604,1.5749944891782787e-07
18240,Neurl1a,0.3228892153151426,1.688044720024607e-07
3337,Sertm1,0.3226609566408768,1.724108927498376e-07
13041,Cdk5r1,0.3226273367794967,1.729482928159804e-07
10859,Sall2,0.32231880550254466,1.7795578946199767e-07
3795,Gstm5,0.3220699785380411,1.8209547602887583e-07
318,Unc80,0.3220615295629612,1.822376517267828e-07
5943,Fam216a,0.3220174067507356,1.829818659385327e-07
317,Map2,0.3214802276261393,1.9227985718747482e-07
15681,Nell2,0.321247184381582,1.9645326111559444e-07
6867,Gpr27,0.3206895997627827,2.0679479518541508e-07
6850,Magi1,0.320634798211028,2.0783896640335867e-07
3320,Foxo1,0.3203426861227898,2.1349077695687086e-07
4310,Plppr1,0.32033050773165556,2.1372958237244612e-07
7380,Strn4,0.3199795484748508,2.207228108427419e-07
11675,Islr,0.3197942883308073,2.2450240462244686e-07
13420,Nmt1,0.3196262915766832,2.279834743497196e-07
11067,Phyhip,0.3192334619620303,2.3632679540981473e-07
7119,Gabarapl1,0.3190870034975857,2.395118397935053e-07
103,Arhgef4,0.31879371681436663,2.460143320232456e-07
1722,Tnks1bp1,0.31877749953333673,2.463787891641603e-07
1201,Mindy3,0.3184754142698718,2.532631911989677e-07
14272,Rasa1,0.3174598605195783,2.7778736018529577e-07
15225,Kcns2,0.31716441363504133,2.853398065990041e-07
6058,Gtf2i,0.3170582541891025,2.881013647686614e-07
12335,Pgam2,0.3169657297109922,2.9052913859868066e-07
1023,Parp1,0.3169183782312454,2.917791903333295e-07
9077,Pfkl,0.3165220533993443,3.0244630076604705e-07
4230,Dnajb5,0.31631530451510464,3.0815850846059345e-07
8063,Abhd17c,0.3159066205364038,3.1975600933585786e-07
15510,Ddx17,0.31570549583690355,3.256161218119127e-07
3788,Kcnc4,0.3154200399756279,3.3411057531881694e-07
16212,Atp6v1a,0.31540514024718114,3.3455974299173843e-07
15469,Kctd17,0.31448992321233477,3.632886973865784e-07
12902,Spns2,0.31409353014227126,3.764530221765367e-07
2962,Pcdh19,0.3136379987609532,3.92146497137898e-07
14085,Klhl3,0.31334580186832156,4.025412375450515e-07
271,Ica1l,0.3130498318479345,4.133393340741506e-07
8700,Grm1,0.3125271834672212,4.330893577386246e-07
16933,Gabbr1,0.3125231457767279,4.3324540121358585e-07
12288,Inpp5j,0.31249393733986147,4.34375817997873e-07
3571,Slc27a3,0.312361379477681,4.395416743282353e-07
15557,Csdc2,0.3122583287458052,4.435982654146558e-07
5983,Vps37b,0.31206496036629233,4.513072878674717e-07
17291,Bambi,0.31205964704360134,4.5152091690326916e-07
9236,Nfyb,0.3119829479647665,4.5461552486851735e-07
16842,Atf6b,0.31184268066882626,4.6032762021640277e-07
3830,Vav3,0.31127214784484447,4.842785211843495e-07
13966,Cap2,0.31107809696879696,4.926936401342265e-07
3456,Fam160a1,0.3107244427530468,5.083918529126229e-07
6535,Zfp956,0.3106275642699845,5.127751132277573e-07
15118,Rapgef5,0.31057074077323377,5.153629178168932e-07
17262,Calm2,0.3104852969076077,5.192777004680178e-07
6998,Atp6v1e1,0.3103324436221728,5.263521878944021e-07
8313,Gprc5b,0.310313666249763,5.272276024750921e-07
16214,Usf3,0.31022430509423776,5.314128404645271e-07
14596,Slc26a4,0.31004319046679474,5.399932343511947e-07
1280,Grin1,0.3099550082453626,5.44218816502309e-07
8769,Akap7,0.3099225843968856,5.457804800921846e-07
9940,Rab3a,0.3096763422500474,5.577814413081423e-07
9671,Polb,0.3095535238693373,5.638612842085683e-07
14313,Ap3b1,0.3092893111720209,5.771564979830852e-07
16097,Atp13a3,0.30912093077297864,5.857855704033583e-07
6094,Ywhag,0.3090252324037185,5.907448210294558e-07
17267,Fbxo11,0.30877316075537475,6.040008661099536e-07
7163,Ptpro,0.30872110047420664,6.067739161237099e-07
1773,Syt13,0.3085718594137167,6.147911756042284e-07
12784,Vamp2,0.30819730601403905,6.353616803296464e-07
8682,Lrp11,0.30751157839179705,6.747423657579295e-07
12002,Cpne4,0.30747310068938555,6.770200015307933e-07
729,2310009B15Rik,0.3072723670435811,6.890220716179956e-07
2990,Gprasp1,0.30678627027207483,7.189363468907154e-07
3865,Ptbp2,0.30668407368330636,7.253818190748098e-07
3316,Setd7,0.3062176388636911,7.555087630380791e-07
