,gene,score,p-value
12634,6330403K07Rik,0.42894851363888936,5.038320913380118e-16
11620,Cox7a2,0.4282256089683373,5.706919263067079e-16
13369,Rbfox3,0.42820763966616027,5.724601278415486e-16
2589,Syn1,0.4276451801600964,6.306064239168323e-16
3691,Atp5f1,0.4266269309524278,7.509623186355936e-16
13211,Ddx5,0.4264271576433061,7.770899503609825e-16
9178,Dusp6,0.42624829696213395,8.012374615182941e-16
5733,Cabp1,0.4262276132856983,8.040769367659722e-16
3344,Serpini1,0.4252497697085084,9.501903781150805e-16
14512,Atp6v1d,0.42342974104569137,1.2946500089174208e-15
1515,Kcnj3,0.4230124252103114,1.3894456720073934e-15
4032,Calb1,0.42069207141528403,2.0544993345075677e-15
13784,Prelid1,0.42030833665118855,2.1911487723194873e-15
9335,Atp5b,0.4197528191636904,2.4048821473102483e-15
4692,Fabp3,0.419500352134069,2.5086482693013763e-15
7230,Napa,0.4177615045519764,3.352577598292904e-15
410,Mff,0.4168809632013929,3.8803978133930565e-15
8261,Sez6l2,0.4159693756040623,4.512494426985671e-15
14140,Plk2,0.4155370855382993,4.846492732491285e-15
12759,Ift20,0.4153993585996434,4.957905103390567e-15
17496,Cst6,0.4153324516790321,5.01293040601316e-15
3360,Glrb,0.4145786891506949,5.675711497601802e-15
3035,Cnksr2,0.4140714419020357,6.169295864995457e-15
8532,Pcmt1,0.4124803592298633,8.006367100781404e-15
2927,Gprasp1,0.4122337096239735,8.335468522170858e-15
16747,Satb1,0.41208907915578064,8.53457225876576e-15
10889,Tsc22d1,0.41084195841027715,1.0456239482282896e-14
7529,Fxyd7,0.41033794053249245,1.1347874297414072e-14
11536,Tpm1,0.40947556455214007,1.304917925627608e-14
2260,Snhg11,0.4093154237771823,1.3391522656753251e-14
4329,Slc24a2,0.408901635927649,1.4317349075792225e-14
826,Kifap3,0.4086525740397606,1.4904527764170733e-14
12543,Chd3os,0.4069559096429178,1.9581385601109097e-14
13053,Eif1,0.40625848320858465,2.1896222498706257e-14
10416,Ppp3cb,0.4061766351463657,2.218485643573644e-14
12409,Snap47,0.4061733343543124,2.2196574355011926e-14
4098,Dnaja1,0.4057507477195794,2.3747908224066273e-14
5624,Cplx1,0.4056711274866398,2.4051856183116637e-14
11378,Idh3a,0.40530399383357074,2.5503366800080926e-14
9726,Hapln4,0.4047145955120046,2.8014824878658717e-14
9307,Dctn2,0.40437275156213504,2.958073402561219e-14
11067,Olfm2,0.4042753411252752,3.0042422046815976e-14
7827,Sv2b,0.4028388166626461,3.772847978472781e-14
8067,Apbb1,0.40212083065156357,4.226092150468342e-14
8661,Tspyl4,0.4015887617640683,4.595936760607098e-14
4685,Adgrb2,0.4011879307841206,4.895298935958338e-14
5198,Dnajb6,0.4010711448275049,4.986054670601325e-14
5427,Ociad1,0.4006945762868943,5.290048615186888e-14
975,Zbtb18,0.4003742814014329,5.562829484642103e-14
14949,Ywhaz,0.39953815843012114,6.341436747948915e-14
13168,Rprml,0.3994338756389396,6.445730040854382e-14
15234,Syngr1,0.39933226380954434,6.548965726888878e-14
8845,Ank3,0.3991152182455533,6.77492813593052e-14
10556,Ghitm,0.3989881554144575,6.910732687972761e-14
13988,Mef2c,0.3987728154603477,7.14699413119633e-14
12237,Gabrg2,0.39867338421631265,7.25873533791489e-14
15281,Ndufa6,0.39756230018469657,8.629698283034548e-14
372,Tuba4a,0.3974873119323819,8.730847603787615e-14
11336,Timm8b,0.3970550422660698,9.336937209206466e-14
8775,Psap,0.39682457077508326,9.676712317343797e-14
6914,Eno2,0.39648001735651495,1.0207343281626071e-13
11359,AI593442,0.3962315149245958,1.0607612838352935e-13
5588,Lrrc8b,0.3961010483183486,1.0823864356529757e-13
14885,Sub1,0.39529336624628414,1.2261856884465005e-13
