,gene,score,p-value
8665,Hivep2,0.3956865889705998,2.2100555290984143e-10
5692,Atp5k,0.3954291339966949,2.2756133910166176e-10
9330,Trhde,0.39533466930895356,2.3001378476476213e-10
5876,Rph3a,0.39530081066321593,2.3089903551187458e-10
18039,Pgam1,0.3948029242121778,2.4430466418747074e-10
6350,Cadps2,0.3944505390730287,2.5424598088815257e-10
12404,Gabrg2,0.3944184110272176,2.551716441006323e-10
14601,Fkbp3,0.39433286791250743,2.5765226062224307e-10
9607,Smim19,0.3942356012323611,2.6050127758514913e-10
11910,Trf,0.39347414305223727,2.8388640787513867e-10
12398,Tenm2,0.3922902002467972,3.243435342799647e-10
15608,Pfkm,0.39186780192590287,3.400892019761692e-10
11953,Grm2,0.3891155452265124,4.624079982487812e-10
4750,Fabp3,0.3877534030438708,5.377850409119618e-10
2362,Slc12a5,0.38751565862351345,5.521088444349049e-10
13461,Atp5h,0.3871321331880032,5.75998773797308e-10
9451,Gls2,0.3868922544049745,5.914471539062583e-10
167,Pantr1,0.386565146043993,6.131619702724885e-10
2118,Dzank1,0.3864930991369635,6.180475795818661e-10
16252,Atp5o-1,0.3860113920045005,6.516961354783065e-10
11369,Hspa8,0.3857881227804929,6.678880309725739e-10
11214,A230050P20Rik,0.38455376910534994,7.646897717906431e-10
16205,Atp5j,0.38419983127348584,7.948683910409384e-10
16887,Klhdc3,0.3837280491581728,8.368948707270175e-10
1590,Scn1a,0.3826691661750213,9.392087360048346e-10
18007,Rbp4,0.3826187447144536,9.44371527207569e-10
1422,Dnm1,0.3817683977356633,1.0356974339667688e-09
14125,Sdha,0.38114116450344715,1.1084864680441841e-09
996,Zbtb18,0.3804693532372857,1.1919417112591892e-09
1551,Ermn,0.3797539471482428,1.2874982966354691e-09
13264,Cntnap1,0.37951898558546987,1.3204704454474285e-09
4056,Tox,0.3791961854022754,1.3671054657806774e-09
72,Kcnq5,0.37901619470074194,1.3937973526437586e-09
9744,Snx25,0.378983007095567,1.3987737444412012e-09
4624,Rims3,0.3784040185874103,1.4884112367406534e-09
17006,Tubb4a,0.3781906411413927,1.5228285345863135e-09
13239,Cnp,0.3773931014079482,1.6584240363986024e-09
15259,Arc,0.3769043046823239,1.7472298154151037e-09
3319,Pfn2,0.3756917829893463,1.987857783692713e-09
3615,Mrps21,0.3752466155075661,2.0840128220512796e-09
4879,Rap1gap,0.37515615350062687,2.104095474633225e-09
10567,Vdac2,0.3749668165261594,2.146736602685812e-09
3431,Rps3a1,0.37393991069231036,2.392982857269865e-09
14350,Emb,0.37346786921450315,2.5151447655511567e-09
6780,Iqsec1,0.3730597186006223,2.625618854633479e-09
1392,1700001O22Rik,0.37287984973394617,2.6757812460601384e-09
13945,Tspan17,0.37124800459754653,3.175312741255577e-09
7626,Fxyd7,0.3710895161325454,3.22837649724833e-09
12867,Pitpna,0.3710624641353966,3.2375191111265573e-09
16519,Haghl,0.3709535563825004,3.27458010793349e-09
8040,Sytl2,0.3708513039879909,3.309749636331919e-09
10844,Rabggta,0.37005732508200184,3.5955516707883675e-09
2375,Sulf2,0.3698286059763098,3.6822167460158915e-09
17383,Rnf14,0.3689689997061053,4.026362450056774e-09
2955,Armcx1,0.3689647377367336,4.028143867156234e-09
8703,Sgk1,0.36711180774769214,4.879330819628261e-09
9887,Ccdc124,0.3667744086526762,5.052001461368105e-09
5042,Acot7,0.3662851249387672,5.312936241498562e-09
8352,Fam57b,0.36556139428515394,5.722930323528991e-09
6373,Ccdc136,0.36536217193936343,5.841054186096001e-09
8113,Rab6a,0.36502554903772827,6.046021180770568e-09
5993,Chchd2,0.36477532435568366,6.202867526311939e-09
4904,Minos1,0.36449915834516783,6.380539464430886e-09
419,Mff,0.36441410596772733,6.436241723402203e-09
9838,Ndufa13,0.36438680074540275,6.4542238245084455e-09
17679,B4gat1,0.3643460635784526,6.481141937213979e-09
2115,Ovol2,0.3641649254249191,6.6021529929801236e-09
17040,Epb41l3,0.3641147309458204,6.636070401881793e-09
6842,Itpr1,0.36396061009949227,6.741268488761699e-09
3401,Glrb,0.3636194076047802,6.979926926935421e-09
16484,Ndufb10,0.36202912182200614,8.204258096186702e-09
11769,Fbxo9,0.3616869592157707,8.493580622482518e-09
14093,Adcy2,0.36141606324177555,8.7296087831217e-09
678,Adora1,0.3611460811852003,8.971138301192815e-09
4762,Epb41,0.3606924799823313,9.391539638982755e-09
15984,Mb21d2,0.3604493105026801,9.624681470981528e-09
5581,Sowahb,0.36017112698441417,9.898250346809645e-09
4825,Stmn1,0.3599460286206532,1.012509708130303e-08
16990,Ndufa11,0.35977470020717006,1.0301112951977302e-08
7816,Kcnj11,0.35960126911897944,1.0482297045073311e-08
7158,Bcat1,0.3594172266518222,1.0677931660918013e-08
11757,Lysmd2,0.35830755692363636,1.1934371878424457e-08
4348,Whrn,0.35816119725727785,1.2110384277375294e-08
7846,Nell1,0.3581296820836587,1.2148611083550443e-08
9083,Ndufs7,0.35808664888874375,1.2200997037338561e-08
18111,Cuedc2,0.3575392235071028,1.2886730327624573e-08
8664,Aig1,0.35724096245159015,1.3275854155656822e-08
15217,Ndufb9,0.3570110052389156,1.3583585110670547e-08
3118,Frmpd4,0.3562849289046377,1.4601086360918924e-08
12277,Adcy1,0.3562831017391516,1.4603737387579159e-08
2233,Map1lc3a,0.3561929575200538,1.473510565962861e-08
400,Sgpp2,0.3561230515299661,1.4837764983172038e-08
11118,Mbnl2,0.35611456405717856,1.4850276019108748e-08
17411,Kcnn2,0.3559755133216791,1.505670059434901e-08
3115,Tmsb4x,0.3558304911922928,1.52749392485175e-08
6070,Fis1,0.3555246530168027,1.574523686521237e-08
8501,Kndc1,0.35466924010232675,1.7136028424875135e-08
14011,Isca1,0.35391899596372994,1.8452787663169485e-08
12514,Sept8,0.35370573234387814,1.8844567117344916e-08
1652,Atp5g3,0.35358345064498803,1.9072813856306265e-08
17750,Map4k2,0.35328728869617193,1.9636725781289983e-08
11232,Pde4a,0.3531024649458543,1.9996757100235433e-08
865,Mpc2,0.35270945270437104,2.0783621716166613e-08
6342,Kcnd2,0.35229428451571715,2.16472626644976e-08
4661,Rspo1,0.3520970019355275,2.206968806979119e-08
14314,Ndufaf2,0.351973152557663,2.233892729137435e-08
4157,Dnaja1,0.35133628315926174,2.3774229292549727e-08
15355,Cacng2,0.3510997298320942,2.432967127862182e-08
230,Hspe1,0.3510874751865966,2.43587843061987e-08
13172,B230217C12Rik,0.35108382149210315,2.436747078798309e-08
14237,Gcnt4,0.3509624217692473,2.4657797344582293e-08
587,C1ql2,0.35072323418726487,2.5239603828680985e-08
9709,6430573F11Rik,0.3502320971713416,2.647603937155227e-08
11430,Atp5l,0.3501743523210385,2.6625192124765045e-08
7093,Crebl2,0.34980570601749095,2.759666313886676e-08
1548,Nr4a2,0.3497255598784841,2.7812344834890768e-08
2638,Slc25a5,0.349673302441083,2.795384941520311e-08
14903,Glrx5,0.3490457604742892,2.9708284349827504e-08
16044,Kalrn,0.3483394007791083,3.181007419424413e-08
13270,Coa3,0.34759763438340036,3.417127561696663e-08
11013,Sucla2,0.3475497907293456,3.4329236174810135e-08
